cmc_rank,name,symbol,market_pair_count,circulating_supply,total_supply,max_supply,is_active,last_updated,date_added,price,volume_24h,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,fully_dillutted_market_cap,market_cap_by_total_supply,dominance,ytd_price_change_percentage
6629,ToxicDeer Finance,USD,5,0.0,6756808.566255,inf,True,2023-09-04 15:00:00+00:00,2022-06-06 08:53:44+00:00,0.065462820446907,16.44693038,0.0,-0.26118233,-0.02695505,0.29684947,-10.88561461,-41.911672,-58.08488409,442319.75,442319.7459668746,0.0,-30.8929
6631,La Peseta,USD,3,0.0,42062328805897.0,47000000.0,True,2023-09-04 15:00:00+00:00,2023-06-02 10:20:59+00:00,0.0006097532569204,16.38299193,0.0,-0.03227251,-30.25228511,-9.48398042,-72.11195856,-87.80829435,-88.92886239,28658.4,25647641983.053623,0.0,0.0
6632,Infinite Launch,USD,5,0.0,992536867.0,1000000000.0,True,2023-09-04 15:00:00+00:00,2021-11-29 02:05:00+00:00,0.0001822422489181,16.17281296,0.0,-0.04190718,-0.05796132,6.08617302,-65.35543629,-82.70399626,-84.54095408,182242.25,180882.15077625617,0.0,-93.28
6633,MyBricks,USD,1,0.0,1000000000.0,1000000000.0,True,2023-09-04 15:00:00+00:00,2021-07-30 00:00:00+00:00,0.000112817814225,16.08790917,0.0,-0.20510933,0.51395952,-4.51355312,-6.60595157,-13.76396468,-31.53717119,112817.81,112817.8142250107,0.0,-88.0781
6635,Spacelens,USD,3,0.0,0.0,1000000000.0,True,2023-09-04 15:00:00+00:00,2021-07-23 00:00:00+00:00,0.0003998382012592,15.99285431,0.0,-0.03227251,-0.03046161,-53.3195882,-44.38779776,-57.87902486,-27.27693609,399838.2,0.0,0.0,-83.2652
6636,SolChicks Shards,USD,1,0.0,100000000.0,0.0,True,2023-09-04 15:00:00+00:00,2022-04-01 03:41:56+00:00,0.0002402192745824,15.85588049,0.0,-0.02324726,-0.20144924,-2.18319464,-8.48442076,-15.05537445,-27.07407543,24021.93,24021.92745824336,0.0,-70.9426
6637,ChikinCoin,USD,2,0.0,999999800.0,999999800.0,True,2023-09-04 15:00:00+00:00,2022-04-11 11:28:04+00:00,4.500011151892839e-05,15.66253179,0.0,-0.13596182,0.08922198,-0.49116389,-1.47408684,-0.021698,-1.44864972,45000.1,45000.10251890609,0.0,-1.7696
6640,Waluigi,USD,1,0.0,4.2e+16,4.2e+16,True,2023-09-04 15:00:00+00:00,2023-06-27 08:59:06+00:00,2.606789181607e-12,15.37385508,0.0,117.51766634,1371.69057606,9080.40292658,25911.29124632,10640.43369649,361.00304152,109485.15,109485.145627494,0.0,0.0
6641,Fuck Gary Gensler,USD,1,0.0,420000000000000.0,420000000000000.0,True,2023-09-04 15:00:00+00:00,2023-05-09 13:50:27+00:00,1.04501430953672e-10,15.35192128,0.0,-0.25660466,-1.11675662,-3.7605519,-24.34870387,-67.05739374,-95.42100525,43890.6,43890.60100054224,0.0,0.0
6642,Assent Protocol,USD,6,0.0,0.0,inf,True,2023-09-04 15:00:00+00:00,2022-04-09 20:37:32+00:00,4.593565226677546e-05,15.09135542,0.0,0.16115432,2.46519815,-0.22100633,-22.04071839,-62.5720787,-64.40391038,0.0,0.0,0.0,-62.1654
6643,Sovi Finance,USD,4,0.0,0.0,250000.0,True,2023-09-04 15:00:00+00:00,2021-03-09 00:00:00+00:00,0.157430291627337,15.07929948,0.0,0.05732029,0.51896443,-1.3877778,-8.49364634,-9.16060424,-12.48624402,39357.57,0.0,0.0,-49.7455
6644,ORE Token,USD,8,0.0,0.0,4100000000000000.0,True,2023-09-04 15:00:00+00:00,2021-10-14 21:01:42+00:00,3.5819303669264e-11,15.05554377,0.0,-0.20510932,0.38622912,-0.62492024,-31.57076734,-29.02734165,-61.60195384,146859.15,0.0,0.0,-46.9463
6645,CyBloc Battery Token,USD,8,0.0,0.0,0.0,True,2023-09-04 15:00:00+00:00,2022-03-09 07:04:16+00:00,0.0001426506035206,15.02033994,0.0,-0.04190718,0.04368419,-0.40117862,-1.07007578,-3.66600447,-3.52091146,0.0,0.0,0.0,-49.5315
6646,PepeGPT,USD,1,0.0,420690000000000.0,420690000000000.0,True,2023-09-04 15:00:00+00:00,2023-04-26 03:26:15+00:00,2.34624716113051e-10,14.97545852,0.0,-0.02964805,-0.07382475,-0.08633227,-10.96104484,-22.9238579,-51.03670852,98704.27,98704.27182159942,0.0,0.0
6647,POA Network,USD,9,0.0,294965004.38229126,inf,True,2023-09-04 15:00:00+00:00,2018-02-28 00:00:00+00:00,0.0137440541015905,14.85277947,0.0,-0.53248028,-2.24138342,1.19532996,-20.69022937,7.7919492,5.58259978,4054014.98,4054014.9783061184,0.0,-18.1898
6649,Moonpot,USD,28,0.0,10000000.0,10000000.0,True,2023-09-04 15:00:00+00:00,2021-08-13 00:00:00+00:00,0.0023865068469128,14.63640629,0.0,0.40466839,0.40466839,-0.27734764,-3.95088784,-6.56318501,-9.93554563,23865.07,23865.06846912805,0.0,-56.0722
6650,Pige,USD,5,0.0,1000000000000000.0,1000000000000000.0,True,2023-09-04 15:00:00+00:00,2022-05-16 07:34:37+00:00,8.5313048605685e-11,14.60627556,0.0,-0.20510932,0.90706422,2.79930059,-30.78137603,-33.4350882,-40.67034396,85313.05,85313.048605685,0.0,-74.0273
6651,Billy Token,USD,2,0.0,0.0,69420000000.0,True,2023-09-04 15:00:00+00:00,2023-05-07 00:46:28+00:00,6.352667062973233e-07,14.3425358,0.0,-0.25660466,-0.14332731,3.72860102,-12.9108954,-33.94369305,-32.50482315,44100.21,0.0,0.0,0.0
6652,0xDAO,USD,54,0.0,31499808.0,inf,True,2023-09-04 15:00:00+00:00,2022-01-22 05:55:29+00:00,6.811651470460157e-05,14.32843489,0.0,0.15011826,3.43340831,-2.10652607,-33.98004699,-88.4697493,-88.66244801,2145.66,2145.6571348241264,0.0,-94.6749
6653,Hare Plus,USD,2,0.0,0.0,9007199254740990.0,True,2023-09-04 15:00:00+00:00,2021-06-27 00:00:00+00:00,1.3448728312245e-11,14.26665338,0.0,-0.2051093,0.23553017,-12.87802256,-44.40368442,-16.82502312,-64.15590068,121135.38,0.0,0.0,-28.8336
6654,Presale.World,USD,1,0.0,95883387.0,100000000.0,True,2023-09-04 15:00:00+00:00,2022-10-06 04:55:33+00:00,0.0008845419768494,14.20826419,0.0,-0.19983053,0.55915124,-0.02940685,-16.71282037,-12.20300703,-35.79512996,88454.2,84812.88068400338,0.0,-34.2126
6655,Bloody Bunny,USD,1,0.0,1000000000.0,1000000000.0,True,2023-09-04 15:00:00+00:00,2022-12-31 01:15:05+00:00,8.836513245566503e-06,14.14822328,0.0,-0.20510933,-6.38989095,-5.40595071,-44.36306078,-46.25660299,-51.05923959,8836.51,8836.513245566503,0.0,-89.9823
6656,Floki GPT,USD,3,0.0,100000000.0,100000000.0,True,2023-09-04 15:00:00+00:00,2023-03-14 17:03:35+00:00,9.31891254971857e-05,14.12167488,0.0,-0.20510933,-0.1223699,-24.59574645,-22.17181344,-24.26530343,-16.91812167,9318.91,9318.91254971857,0.0,0.0
6657,Wrapped Staked Olympus,USD,5,0.0,64.9,64.0,True,2023-09-04 15:00:00+00:00,2021-10-20 04:45:38+00:00,1546.956561248335,14.11352659,0.0,-0.0532606,0.93956438,-20.03887126,-33.17454424,-40.83374645,-34.78412171,99005.22,100397.48082501694,0.0,-29.368
6658,xRhodium,USD,4,0.0,1329615.0,2100000.0,True,2023-09-04 15:00:00+00:00,2019-04-04 00:00:00+00:00,0.0650720539001469,13.75958833,0.0,-0.56869557,0.339033,-85.43476919,-86.90612496,-24.41105915,-40.9610785,136651.31,86520.77894644385,0.0,-34.4832
6660,Alita Finance,USD,8,0.0,0.0,100000000.0,True,2023-09-04 15:00:00+00:00,2021-09-03 14:25:21+00:00,0.0361910115432384,13.66647215,0.0,-0.10880598,-0.33230547,-1.1453501,-16.50105236,-23.92672326,-31.47027719,3619101.15,0.0,0.0,-54.6225
6662,HyperVerse,USD,11,0.0,10000000000.0,10000000000.0,True,2023-09-04 15:00:00+00:00,2022-01-26 09:10:29+00:00,6.98359613087239e-10,13.57728239,0.0,-0.04190717,5.17220098,-24.38482318,-39.25325648,-89.87541796,-99.40627097,6.98,6.98359613087239,0.0,-99.9882
6663,TeraBlock,USD,5,0.0,400000000.0,400000000.0,True,2023-09-04 15:00:00+00:00,2021-05-29 00:00:00+00:00,0.0034996933637973,13.56096477,0.0,-0.20510933,-7.89360376,7.86684531,10.09124985,0.01137298,-30.04255492,1399877.35,1399877.3455189406,0.0,-17.0241
6665,Dogelon Mars 2.0,USD,1,0.0,420690000000000.0,420690000000000.0,True,2023-09-04 15:00:00+00:00,2023-07-14 05:42:02+00:00,6.9440259933052e-11,13.47395949,0.0,-0.25660466,-0.1276917,11.90004316,-2.82861724,-81.09563216,-81.09563216,29212.82,29212.822951235645,0.0,0.0
6666,Pepe 2.0,USD,5,0.0,420690000000000.0,420690000000000.0,True,2023-09-04 15:00:00+00:00,2023-06-30 09:48:37+00:00,1.4588657305653e-11,13.42244342,0.0,3.27197151,2.9402278,11.43211543,42.20016212,-90.28928177,-98.02740831,6137.3,6137.30224191516,0.0,0.0
6669,Restore Truth Token,USD,7,0.0,8367668134.0,8367668134.0,True,2023-09-04 15:00:00+00:00,2022-02-08 03:33:15+00:00,3.4428464852127416e-05,13.24597766,0.0,-0.20510933,0.9808483,-0.77118947,-13.28963634,-35.18268557,-2.70641732,288085.97,288085.9682456856,0.0,-40.3334
6670,Moonshot,USD,7,0.0,595912637759493.0,1000000000000000.0,True,2023-09-04 15:00:00+00:00,2021-04-06 00:00:00+00:00,1.20653772330951e-10,13.21609998,0.0,-0.20510932,-0.83236637,-1.63609515,-19.37846814,-21.35536063,-35.48642282,120653.77,71899.10772537034,0.0,-22.7473
6671,Layer Network,USD,1,0.0,1000000000.0,1000000000.0,True,2023-09-04 15:00:00+00:00,2023-04-21 10:16:54+00:00,2.8276206651427057e-06,13.20714764,0.0,-0.20510933,10.857372,29.89747225,-79.10824225,-74.30970705,-89.85085389,2827.62,2827.620665142705,0.0,0.0
6674,Lucidao,USD,9,0.0,880000000.0,880000000.0,True,2023-09-04 15:00:00+00:00,2022-06-18 21:15:03+00:00,0.0053748713911758,12.97787247,0.0,1.67554249,1.67889125,-8.5201044,-27.06860552,-43.87772038,-61.51158811,4729886.82,4729886.824234771,0.0,-81.5275
6675,NFT STARS,USD,9,0.0,20000000.0,20000000.0,True,2023-09-04 15:00:00+00:00,2021-06-07 00:00:00+00:00,0.07956883406046,12.95383034,0.0,-0.20510933,0.64118888,-1.53029247,-65.70580812,409.5894586,409.63777574,1591376.68,1591376.6812092017,0.0,45.3357
6677,MarbleVerse,USD,2,0.0,100000000.0,100000000.0,True,2023-09-04 15:00:00+00:00,2022-04-05 06:43:44+00:00,0.0004760550608705,12.94070368,0.0,-0.09237284,0.88751386,-7.56511967,-38.61311062,-50.82995899,-53.12621946,47605.51,47605.50608705364,0.0,-55.7264
6678,Network Capital Token,USD,1,0.0,1000000.0,1000000.0,True,2023-09-04 15:00:00+00:00,2023-01-04 17:02:22+00:00,0.0080986535990917,12.93511926,0.0,-0.20510933,1.86983898,5.19465576,-8.19246608,-19.98102726,-31.48905375,8098.65,8098.653599091798,0.0,0.0
6679,Tronipay,USD,2,0.0,46311853.0,inf,True,2023-09-04 15:00:00+00:00,2019-05-15 00:00:00+00:00,0.0001202739574119,12.86605002,0.0,-0.18990293,-0.36394608,-1.17719854,-88.63065235,-89.37401185,-88.79917426,5570.11,5570.109835391781,0.0,-82.406
6681,Wrapped Neon EVM,USD,1,0.0,171869.19,inf,True,2023-09-04 15:00:00+00:00,2023-07-18 03:44:03+00:00,0.0837891812421388,12.73499844,0.0,-0.24927406,25.60197164,39.71531696,35.01588003,39.81669939,39.81669939,14400.78,14400.778710849594,0.0,0.0
6683,Zippie,USD,3,0.0,1000000000.0,1000000000.0,True,2023-09-04 15:00:00+00:00,2018-05-13 00:00:00+00:00,0.0012939522301465,12.68500252,0.0,-0.53248028,-1.21868027,1.19532996,-20.69022937,-10.00859008,-7.75268176,1293952.23,1293952.2301465715,0.0,113.8685
6684,Libfx,USD,2,0.0,35000000.0,35000000.0,True,2023-09-04 15:00:00+00:00,2020-08-26 00:00:00+00:00,0.0011995146037778,12.66019521,0.0,-0.03227251,-0.03046161,-36.16205386,-39.96557514,19.91841622,19.92978639,41983.01,41983.01113222618,0.0,-88.0012
6685,HecoFi,USD,7,0.0,0.0,inf,True,2023-09-04 15:00:00+00:00,2021-02-22 00:00:00+00:00,2.072747202336586e-05,12.60410419,0.0,0.08957432,0.03148234,-0.33155,-10.84647342,-13.52883621,-15.7961805,0.0,0.0,0.0,-62.1914
6686,Pay It Now,USD,2,0.0,100000000.0,100000000.0,True,2023-09-04 15:00:00+00:00,2022-01-11 01:03:45+00:00,0.0030371870867548,12.54968804,0.0,-0.20510933,0.51529014,-4.13804511,-29.20374017,-48.14858818,-56.26951199,303718.71,303718.7086754813,0.0,-68.658
6688,Kassandra,USD,13,0.0,10000000.0,inf,True,2023-09-04 15:00:00+00:00,2022-01-24 06:47:45+00:00,0.0476784919467832,12.52882267,0.0,-0.06006018,-0.28090062,-4.74741527,-23.85324773,-38.73564677,-37.10171746,476784.92,476784.9194678324,0.0,15.4299
6689,Daisy Launch Pad,USD,6,0.0,0.0,1000000000.0,True,2023-09-04 15:00:00+00:00,2021-06-05 00:00:00+00:00,0.0117417740901213,12.52091004,0.0,0.05703654,0.24510227,-1.01539691,-18.69741064,-27.91693889,-54.1434142,11741774.09,0.0,0.0,-22.7883
6690,SquidGameToken,USD,2,0.0,0.0,100000000000.0,True,2023-09-04 15:00:00+00:00,2021-10-24 00:35:05+00:00,6.461309163404055e-07,12.34360698,0.0,-0.20510933,0.60314615,-1.26753855,-25.14347214,-25.19775393,-42.53163724,64613.09,0.0,0.0,-57.9169
6691,ROPE Token,USD,3,0.0,0.0,10000000.0,True,2023-09-04 15:00:00+00:00,2021-04-27 00:00:00+00:00,0.0105883531060883,12.28743916,0.0,-0.02324726,0.1159062,-1.01484686,33.35651596,42.59008672,26.21154624,105883.53,0.0,0.0,-9.1325
6692,Soccer Crypto,USD,2,0.0,1000000000.0,1000000000.0,True,2023-09-04 15:00:00+00:00,2022-12-13 07:56:26+00:00,5.930847954780287e-06,12.27346502,0.0,-0.04190718,3.11272856,-16.53259487,-71.36129338,-77.12364936,-66.12634115,5930.85,5930.847954780287,0.0,-99.9559
6693,OSK,USD,3,0.0,10000000.0,inf,True,2023-09-04 15:00:00+00:00,2022-02-09 10:11:22+00:00,3.545286014092532,12.1968536,0.0,0.04974894,0.23780097,-0.39255381,-1.9311234,-2.43064097,-5.57487117,35452860.14,35452860.14092532,0.0,-4.5152
6696,Suteku,USD,8,0.0,1000000000.0,1000000000.0,True,2023-09-04 15:00:00+00:00,2021-11-24 02:14:56+00:00,2.1729624561343208e-06,11.79906236,0.0,-0.20510933,-4.44471571,20.7397712,10.96608042,-7.84139038,-18.59726622,2172.96,2172.9624561343207,0.0,58.1175
6697,uwu,USD,2,0.0,69420000000.0,69420000000.0,True,2023-09-04 15:00:00+00:00,2023-06-22 03:19:36+00:00,5.83480658937574e-07,11.63778093,0.0,-0.25660466,-0.0245065,-1.49275269,-12.35695632,-18.08411931,-93.36336628,40505.23,40505.22734344639,0.0,0.0
6700,Fancy Games,USD,13,0.0,1000000000.0,1000000000.0,True,2023-09-04 15:00:00+00:00,2021-11-02 01:07:35+00:00,0.0010095152382284,11.5428282,0.0,-0.25187129,-0.55692234,-2.48144771,-15.23584246,-33.13808401,-48.21643243,1009515.24,1009515.2382284804,0.0,-75.6184
6701,Lightcoin,USD,7,0.0,42789660.0,2147483647.0,True,2023-09-04 15:00:00+00:00,2021-10-06 14:57:18+00:00,0.0022497923375027,11.53876606,0.0,-0.12636533,23.94889112,62.47462015,46.06170003,40.74696695,293.10101402,4831392.25,96267.84919234886,0.0,-24.8193
6702,gotEM,USD,5,0.0,0.0,289000000.0,True,2023-09-04 15:00:00+00:00,2021-10-17 21:27:33+00:00,0.0001509389209753,11.50203424,0.0,-0.03227251,-0.03046161,-23.72762563,0.72442392,-48.32282862,-49.69611738,43621.35,0.0,0.0,-49.2848
6703,Neutroswap,USD,2,0.0,1000000.0,1000000000.0,True,2023-09-04 15:00:00+00:00,2023-05-04 05:25:00+00:00,0.0042902608498428,11.45523822,0.0,-0.31445722,-1.9151667,-11.0696928,-25.72466784,-67.10491436,-86.87318471,4290260.85,4290.260849842866,0.0,0.0
6704,Shitcoin,USD,3,0.0,21000000.0,21000000.0,True,2023-09-04 15:00:00+00:00,2022-01-13 06:18:47+00:00,0.004672582699803,11.43788597,0.0,-0.20510933,0.56272129,-0.49843322,-3.24404607,-17.89106737,-26.71539998,98124.24,98124.23669586334,0.0,-57.7286
6705,Ramestta,USD,2,0.0,1000000000.0,inf,True,2023-09-04 15:00:00+00:00,2022-06-28 08:36:22+00:00,0.1389437749376057,11.392449,0.0,-0.03227251,-0.74452974,-21.45888848,-27.18337648,-38.26422276,-48.35737203,138943774.94,138943774.9376057,0.0,-36.5358
6706,Pandorium,USD,7,0.0,0.0,inf,True,2023-09-04 15:00:00+00:00,2022-06-14 22:59:11+00:00,2.0074882191922847e-05,11.3811498,0.0,-0.04190718,-3.94043012,-13.54488102,-53.63215924,-84.6607609,-85.03445693,0.0,0.0,0.0,-97.9731
6708,SwinCoin,USD,5,0.0,100000000.0,100000000.0,True,2023-09-04 15:00:00+00:00,2021-11-29 09:14:46+00:00,1.3648660156233914e-06,11.33060059,0.0,-0.20510933,-1.66243257,-1.00308572,-10.71396407,2.47999983,-27.55604612,136.49,136.48660156233913,0.0,40.2055
6709,SafeMoneyUP,USD,32,0.0,888888888.0,888888888.0,True,2023-09-04 15:00:00+00:00,2023-05-03 13:28:59+00:00,2.7773692900682e-05,11.24849699,0.0,-0.20510933,0.05166161,-0.43693916,-8.841467,-18.07592014,-32.34044342,24687.73,24687.72699814072,0.0,0.0
6710,Fuzz Finance,USD,2,0.0,340902978.0,1000000000.0,True,2023-09-04 15:00:00+00:00,2023-05-18 05:19:47+00:00,0.0001545659105421,11.22148657,0.0,-0.2686703,-4.56007033,-7.32101123,-1.67950722,-47.95843342,-53.32850141,154565.91,52691.97920108389,0.0,0.0
6715,Tribal Finance,USD,1,0.0,1000000000.0,1000000000.0,True,2023-09-04 15:00:00+00:00,2022-03-23 13:33:29+00:00,1.0853607973183617,10.96547166,0.0,-0.03227251,-0.03046161,-2.26453154,-1.77895533,-3.39549476,-6.62036969,1085360797.32,1085360797.3183618,0.0,-22.8636
6717,TrueCNH,USD,1,0.0,0.0,inf,True,2023-09-04 15:00:00+00:00,2023-03-01 08:56:26+00:00,0.1306471322614752,10.86565129,0.0,-0.03227251,0.04608475,8.93058871,-0.92803878,0.2387887,22.65119781,0.0,0.0,0.0,0.0
6718,HEdpAY,USD,2,0.0,1000000000.0,inf,True,2023-09-04 15:00:00+00:00,2019-09-13 00:00:00+00:00,0.0317297472399868,10.86316231,0.0,-0.04892298,-17.66118745,-21.70404857,-20.03342881,-71.71084292,-70.54250239,31729747.24,31729747.23998689,0.0002,-51.17
6719,Global Innovative Solutions,USD,2,0.0,74625000.0,210000000.0,True,2023-09-04 15:00:00+00:00,2022-10-14 05:51:31+00:00,0.0074774039754566,10.83593289,0.0,-0.20510933,-0.29437658,-2.9459897,-13.55172438,-23.6602396,-32.63946335,1570254.83,558001.271668449,0.0,-77.347
6720,TurboTrix Finance,USD,3,0.0,0.0,777777777.0,True,2023-09-04 15:00:00+00:00,2021-07-12 00:00:00+00:00,2.099150556611309e-05,10.83061614,0.0,-0.03227251,-0.03046161,0.01278229,0.05737476,-0.06798648,-0.05851135,16326.73,0.0,0.0,-0.0096
6721,TurtleCoin,USD,11,0.0,19416493676.96,132995789787.0,True,2023-09-04 15:00:00+00:00,2018-07-23 00:00:00+00:00,2.3127933055723742e-05,10.82783975,0.0,-0.29948113,-0.29887152,-1.35979827,-12.74022458,-18.3680511,-72.63228843,3075917.72,449063.3659376143,0.0,762.0523
6722,X Doge,USD,4,0.0,10000000000000.0,10000000000000.0,True,2023-09-04 15:00:00+00:00,2022-05-24 15:58:22+00:00,6.796105653294351e-09,10.82313868,0.0,-0.20510933,15.48685502,-16.19094396,-32.06321904,63.18163277,19.69835956,67961.06,67961.0565329435,0.0,-50.6606
6724,Project CareCoin,USD,1,0.0,21000000.0,21000000.0,True,2023-09-04 15:00:00+00:00,2022-10-01 00:00:05+00:00,0.0050908510398029,10.78306426,0.0,-0.20510933,0.52253007,-2.93720398,-22.82821351,-43.80582471,29.37820596,106907.87,106907.87183586272,0.0,102.7832
6726,Fantom Libero Financial,USD,5,0.0,1500000000.0,150000000000000.0,True,2023-09-04 15:00:00+00:00,2022-04-04 06:46:54+00:00,1.3344528052457369e-06,10.68430529,0.0,-0.53974485,-0.18974847,-6.87722966,-36.32808831,-60.64642709,-73.07261361,200167920.79,2001.679207868605,0.0,-92.3824
6730,Kinect Finance,USD,2,0.0,999952.0,1000000.0,True,2023-09-04 15:00:00+00:00,2023-01-10 07:52:12+00:00,0.0048067196397339,10.57953707,0.0,-0.04190718,0.51960155,-13.99954606,24.02609032,-75.18243611,-86.53197122,4806.72,4806.488917191216,0.0,0.0
6731,SUIBOXER,USD,8,0.0,2.1e+17,2.1e+17,True,2023-09-04 15:00:00+00:00,2023-05-21 03:32:06+00:00,2.41533313029e-13,10.55495632,0.0,-0.47110725,-0.54074774,-12.60299013,-22.39633756,-43.15029452,-64.99639715,50722.0,50721.99573609,0.0,0.0
6732,GOGU Coin,USD,3,0.0,100000000.0,100000000.0,True,2023-09-04 15:00:00+00:00,2023-06-16 05:00:52+00:00,1.470067546170073e-05,10.55029671,0.0,-0.20510933,3.18654391,-1.92636004,-93.94164681,-92.48599583,-47.52371052,1470.07,1470.067546170073,0.0,0.0
6733,One Basis,USD,5,0.0,0.0,98000.0,True,2023-09-04 15:00:00+00:00,2021-07-10 00:00:00+00:00,0.1381950883653133,10.51508873,0.0,-0.20510933,0.0675392,6.30527109,-58.08171768,-0.2489655,-7.88658804,13543.12,0.0,0.0,3.6689
6734,Sayve Protocol,USD,1,0.0,100000000.0,100000000.0,True,2023-09-04 15:00:00+00:00,2023-04-18 05:22:11+00:00,0.0051057664001807,10.48890655,0.0,5.21727554,8.99509907,-10.86721134,-17.15480628,34.99285351,-16.27416683,510576.64,510576.6400180732,0.0,0.0
6735,TranslateMe Network Token,USD,2,0.0,300000000.0,inf,True,2023-09-04 15:00:00+00:00,2019-07-16 00:00:00+00:00,0.0010473171226306,10.46785868,0.0,-0.12636533,-0.27100714,-1.02120842,-39.93842162,-42.12387652,-32.90172347,314195.14,314195.13678918016,0.0,-10.0054
6736,Wrapped SOL,USD,3,0.0,10000000000.0,10000000000.0,True,2023-09-04 15:00:00+00:00,2022-07-07 14:42:50+00:00,14.830333724973478,10.44542402,0.0,0.01511965,-8.30902485,-25.22762419,-34.23412957,-22.00014994,-25.13703577,148303337249.73,148303337249.73477,0.0,45.8746
6740,UnityCore Protocol,USD,4,0.0,10000000.0,10000000.0,True,2023-09-04 15:00:00+00:00,2023-04-30 20:08:19+00:00,0.0061284389810639,10.35714709,0.0,0.71023848,0.47104712,-17.50051431,-41.59642581,-43.51596416,-64.74419536,61284.39,61284.3898106396,0.0,0.0
6741,BODA Token,USD,6,0.0,1000000000000000.0,1000000000000000.0,True,2023-09-04 15:00:00+00:00,2021-10-18 21:13:06+00:00,2.04998057096644e-10,10.27572411,0.0,0.93409948,0.58386648,0.79576382,-14.84041884,-25.37843808,-46.30527813,204998.06,204998.057096644,0.0,-48.8671
6742,P Pizza,USD,5,0.0,420000069000.0,420000069000.0,True,2023-09-04 15:00:00+00:00,2023-04-28 15:40:49+00:00,2.8908301951047175e-07,10.21129148,0.0,-0.03227251,0.29811959,-1.53848143,-39.30065042,-17.82738366,-14.78177648,121414.89,121414.88814112647,0.0,0.0
6743,Shibaken Finance,USD,5,0.0,1e+17,1e+17,True,2023-09-04 15:00:00+00:00,2021-06-03 00:00:00+00:00,1.2480346616844e-11,10.12088137,0.0,-0.20510929,2.2968862,-21.40198435,-12.66739106,-57.11094612,-45.33881143,1248034.66,1248034.6616844,0.0,170.9749
6744,Cryptostone,USD,13,0.0,29000000000.0,29000000000.0,True,2023-09-04 15:00:00+00:00,2022-06-01 12:54:27+00:00,6.694193070457893e-06,10.11257626,0.0,-0.20510933,-0.74223539,-1.76342796,-25.44333679,-23.71160124,-41.77567708,194131.6,194131.5990432789,0.0,-21.3399
6745,Potato,USD,3,0.0,0.0,15246510903300.0,True,2023-09-04 15:00:00+00:00,2021-09-10 19:23:26+00:00,3.733610264991048e-09,10.09801974,0.0,-0.02324726,5.2393878,10.45813488,-49.22255214,-76.59153076,-79.57683408,56924.53,0.0,0.0,-82.6823
6748,BALD,USD,1,0.0,420690000000000.0,420690000000000.0,True,2023-09-04 15:00:00+00:00,2023-07-31 07:28:27+00:00,1.9319201435352002e-11,10.00499325,0.0,-0.25660465,0.62003234,-46.69514882,-80.70113356,-96.35897638,-96.35897638,8127.39,8127.394851838233,0.0,0.0
6750,SolanaPrime,USD,3,0.0,100000000.0,100000000.0,True,2023-09-04 15:00:00+00:00,2022-04-08 11:36:29+00:00,0.0179927190566683,9.99538152,0.0,-0.03227251,12.46573069,0.01278229,-36.13359058,-5.82323333,-8.21700021,1799271.91,1799271.9056668363,0.0,-79.4306
6751,DIAMOND,USD,1,0.0,0.0,2500.0,True,2023-09-04 15:00:00+00:00,2021-12-01 04:38:25+00:00,6.996668724286123,9.99438198,0.0,-0.03227251,22.76083929,0.00563852,40.06975865,39.89482573,-32.62344512,17491.67,0.0,0.0,-68.3454
6752,MetaVerse-M,USD,19,0.0,7121916.0,10000000.0,True,2023-09-04 15:00:00+00:00,2022-06-21 09:11:29+00:00,0.0029102946202001,9.98066043,0.0,-0.20510933,0.04001833,5.35174336,-23.57076121,-12.47811569,-30.37307269,29102.95,20726.87382031752,0.0,34.2927
6753,Protocol Zero,USD,1,0.0,100000000000.0,100000000000.0,True,2023-09-04 15:00:00+00:00,2022-12-23 08:50:45+00:00,9.87204372581675e-07,9.93313031,0.0,-0.25660466,-0.27120227,-2.57652733,-34.43269415,-49.14693408,-55.90103071,98720.44,98720.4372581675,0.0,-71.0673
